FileName,Pattern,RGB,Shiftx,Shifty,Pnx,Pny,Ledx,Ledy
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0010_CCD3_w_5120_h_5120_2024-08-28 12-32-23 305.JPG,3,B,-9.22067031939052,13.6132144049903,416.1668490478,292.68005183457,406.94617872841,279.06683742958
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0010_CCD3_w_5120_h_5120_2024-08-28 12-32-23 305.JPG,3,G,-10.2834892991942,3.47047205224822,416.86271405982,380.356600894847,406.579224760625,376.8861288426
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0010_CCD3_w_5120_h_5120_2024-08-28 12-32-23 305.JPG,3,R,-10.7742178445133,3.8166889694508,417.406188454913,467.827348979498,406.6319706104,464.010660010048
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0010_CCD3_w_5120_h_5120_2024-08-28 12-32-23 305.JPG,4,B,-9.13877207549013,13.4697838353328,1041.41880414259,288.43130332226,1032.28003206709,274.961519486928
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0010_CCD3_w_5120_h_5120_2024-08-28 12-32-23 305.JPG,4,G,-10.0383767878068,4.87195808065013,1041.94090885327,376.207498217758,1031.90253206546,371.335540137108
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0010_CCD3_w_5120_h_5120_2024-08-28 12-32-23 305.JPG,4,R,-10.6369519731452,4.2485619634166,1042.43060104147,463.67527003795,1031.79364906832,459.426708074535
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,1,B,-8.52250732750048,3.7300688902078,420.273025596483,916.95430120428,411.750518268982,913.22423231407
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,1,G,-5.36561021786077,-1.83694519658104,420.637433722338,1004.20641701398,415.271823504477,1006.04336221056
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,1,R,-8.8865623984101,-0.51674695885663,421.124711861247,1091.32318047722,412.238149462837,1091.83992743607
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,2,B,-6.4847949947075,6.73981215526488,1045.30906919857,912.82414199284,1038.82427420386,906.084329837575
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,2,G,-9.01131465710365,3.34860498010595,1045.64725360789,1000.15580959942,1036.63593895079,996.807204619313
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,2,R,-12.2890439785272,0.0148764037414821,1046.5456272035,1087.49002269763,1034.25658322497,1087.47514629389
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,3,B,-7.71300737059477,14.7438150495181,415.5936665936,291.960479166985,407.880659223005,277.216664117467
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,3,G,-8.72897488037932,3.58962896144595,416.47407364435,379.325250523927,407.745098763973,375.735621562482
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,3,R,-9.3131822323076,5.0741198128025,417.181618628655,466.45453395287,407.868436396347,461.380414140068
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,4,B,-10.3953525215284,8.50923318737638,1041.17908145541,287.703851682345,1030.78372893388,279.19461849497
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,4,G,-13.4104611082387,3.00193231819935,1041.50264851996,375.21309537826,1028.09218741172,372.21116306006
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0009_CCD3_w_5120_h_5120_2024-08-28 12-32-22 214.JPG,4,R,-11.1150656478671,1.92420953440512,1042.18471771825,462.887531402377,1031.06965207038,460.963321867973
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,1,B,-9.80513729837695,1.38120224529109,422.679990498612,918.089502956455,412.874853200235,916.708300711162
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,1,G,-12.2388635103211,-1.11078593525781,423.029714326172,1005.60215112768,410.79085081585,1006.71293706294
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,1,R,-12.3082977304033,-1.64329462995988,423.651673066835,1092.93426837469,411.343375336432,1094.57756300465
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,2,B,-10.55624870981,7.10320593990343,1047.33867070792,913.78599037104,1036.78242199811,906.682784431138
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,2,G,-9.83577405423718,0.483579161489275,1047.5614754867,1001.09462450303,1037.72570143246,1000.61104534154
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,2,R,-15.6045933292785,-2.24521824481872,1048.1956760038,1088.68500418584,1032.59108267453,1090.93022243066
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,3,B,-10.0236169720142,9.62069711527255,418.397038056608,293.087304572612,408.373421084593,283.46660745734
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,3,G,-10.7912522265288,4.47247983042035,418.964813169718,380.65606793653,408.17356094319,376.18358810611
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,3,R,-11.4310164065816,4.52304004231998,419.688596152632,468.276733136157,408.257579746052,463.753693093838
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,4,B,-7.9263626245097,9.99125391516703,1043.63493624138,288.850260042398,1035.70857361687,278.85900612723
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,4,G,-13.6821864756403,0.4651600405507,1044.10825857011,376.459892793813,1030.42607209447,375.994732753262
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0012_CCD3_w_5120_h_5120_2024-08-28 12-32-25 386.JPG,4,R,-13.0448600745222,2.9208220404082,1043.82416776683,464.21604426263,1030.77930769231,461.295222222222
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,1,B,-6.3849842610834,2.86696151256455,420.953300159392,918.441891569735,414.56831589831,915.57493005717
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,1,G,-7.7789448015061,1.90895621180255,421.466983780465,1005.8602181412,413.688038978957,1003.9512619294
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,1,R,-11.6133723764658,0.528173305112433,421.996779893775,1093.5525921973,410.38340751731,1093.02441889218
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,2,B,-4.54911493835085,-0.55749993505617,1046.17205881837,914.382056184925,1041.62294388002,914.93955611998
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,2,G,-6.38345544736602,-0.56810360001441,1046.67266197827,1001.82826945698,1040.28920653091,1002.396373057
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,2,R,-12.6522416153739,0.195327304016928,1047.51686302529,1089.49568631185,1034.86462140992,1089.30035900783
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,3,B,-9.06087612464705,7.78037372392685,416.469838631067,293.663655696193,407.40896250642,285.883281972265
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,3,G,-13.5650577266272,4.53476438096545,417.199033487518,381.01908337738,403.63397576089,376.484318996415
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,3,R,-13.1414474441919,6.71928326582788,417.936558396697,468.564825700295,404.795110952505,461.845542434468
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,4,B,-10.7907627556276,12.5158218799622,1041.88149498889,289.366929761705,1031.09073223327,276.851107881743
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,4,G,-13.4259441270458,5.33903987285192,1042.35074339497,376.977013659603,1028.92479926792,371.637973786753
D:\維智\cognex\Decap_2-2_Y-Shift\A123456789_V31 decap all mark_#0011_CCD3_w_5120_h_5120_2024-08-28 12-32-24 344.JPG,4,R,-10.9226093669285,3.4271306680871,1043.0034560282,464.3643622942,1032.08084666127,460.937231626113
